"_id","_labels","ark","controle","degre","edition","etab","initId","issn","latitude","longitude","name","number","ppn","rcr","titre","url","_start","_end","_type","etat_de_collection"
"6582",":BnfPresselocale","/ark:/12148/cb32856058t","","2","Marseille|1886","","3469","2137-2233","","","","","","","La Révolution","",,,,
"6583",":BnfPresselocale","/ark:/12148/cb32816977r","","2","Marseille|1886","","3470","2132-3305","","","","","","","Le Mistral","",,,,
"6584",":BnfPresselocale","/ark:/12148/cb32880838k","","2","Marseille|1886","","3471","2139-024X","","","","","","","La Tribune","",,,,
"6585",":BnfPresselocale","/ark:/12148/cb32887678z","","2","Marseille|1886","","3472","2139-7732","","","","","","","La Vérité","",,,,
"6586",":BnfPresselocale","/ark:/12148/cb32746501v","","2","Marseille|1886","","3473","2124-2852","","","","","","","La Concentration des forces ouvrières radical-socialistes de la ville de Marseille","",,,,
"6587",":BnfPresselocale","/ark:/12148/cb32837187h","","2","Marseille|1886-1893","","3474","2134-3764","","","","","","","Le Petit Phocéen","",,,,
"6588",":BnfPresselocale","/ark:/12148/cb328370381","","2","Marseille|1886-[1887 ?]","","3475","2134-3101","","","","","","","Le Petit mousse de Marseille","",,,,
"6589",":BnfPresselocale","/ark:/12148/cb32741498k","","2","Marseille|1886","","3476","2123-7409","","","","","","","La Chronique amusante","",,,,
"6590",":BnfPresselocale","/ark:/12148/cb32772234n","","2","Marseille|1886","","3477","2127-7230","","","","","","","L'Exposition industrielle, agricole et artistique","",,,,
"6591",":BnfPresselocale","/ark:/12148/cb32825746w","","2","Marseille|1886-[1888 ?]","","3478","2133-014X","","","","","","","Le Nouveau parti","",,,,
"6592",":BnfPresselocale","/ark:/12148/cb328409021","","2","Marseille|1886","","3479","2135-1031","","","","","","","La Politique des intérêts","",,,,
"6593",":BnfPresselocale","/ark:/12148/cb32881814t","","2","Marseille|[1886 ?]","","3480","2139-2110","","","","","","","Lou Tron de l'er","",,,,
"6594",":BnfPresselocale","/ark:/12148/cb32785165k","","2","Marseille|1886-[1892 ?]","","3481","2129-0768","","","","","","","Guide maritime","",,,,
"6595",":BnfPresselocale","/ark:/12148/cb32749329d","","2","Marseille|1886-[1889 ?]","","3482","2124-5479","","","","","","","Le Cosmopolite","",,,,
"6596",":BnfPresselocale","/ark:/12148/cb32752740j","","2","Marseille|[1886 ?-1887 ?]","","3483","2125-1657","","","","","","","La Critique marseillaise","",,,,
"6597",":BnfPresselocale","/ark:/12148/cb32793475f","","2","Marseille|1886-[1886 ?]","","3484","2130-0089","","","","","","","L'International-anarchiste","",,,,
"6598",":BnfPresselocale","/ark:/12148/cb32783735t","","2","Marseille|[1886 ?-1893 ?]","","3485","2128-9859","","","","","","","Les Grandes affiches marseillaises","",,,,
"6599",":BnfPresselocale","/ark:/12148/cb327434909","","2","Marseille|[1886 ?-1895 ?]","","3486","2124-0043","","","","","","","La Cloche","",,,,
"6600",":BnfPresselocale","/ark:/12148/cb32836806c","","2","Marseille|1886-[1900 ?]","","3487","2134-2636","","","","","","","Le Petit marin marseillais","",,,,
"6601",":BnfPresselocale","/ark:/12148/cb328029825","","2","Marseille|1886","","3488","2131-0718","","","","","","","La Justice sociale","",,,,
"6602",":BnfPresselocale","/ark:/12148/cb32850933h","","2","Marsiho|1886","","3489","2136-1126","","","","","","","La Reneissènço","",,,,
"6603",":BnfPresselocale","/ark:/12148/cb32820490b","","2","Marseille|1886","","3490","2132-6274","","","","","","","Le Mousquetaire","",,,,
"6604",":BnfPresselocale","/ark:/12148/cb32742095p","","3","Marseille|1886","","3491","2123-8316","","","","","","","Le Chyprio","",,,,
"6605",":BnfPresselocale","/ark:/12148/cb32889159s","","3","Marseille|1886-[1893 ?]","","3492","2139-9662","","","","","","","La Vie mondaine","",,,,
"6606",":BnfPresselocale","/ark:/12148/cb328735237","","3","Marseille|1886","","3493","2138-3545","","","","","","","Le Succès illustré","",,,,
"6607",":BnfPresselocale","/ark:/12148/cb32855035x","","2","Salon-de-Provence|1887-[1888 ?]","","3494","2137-1326","","","","","","","Le Réveil salonais","",,,,
"6608",":BnfPresselocale","/ark:/12148/cb328671994","","2","Aix-en-Provence|1887","","3495","2021-8664","","","","","","","La Semence","",,,,
"6609",":BnfPresselocale","/ark:/12148/cb32881802t","","2","Toulon|Marseille|1887","","3496","2018-9923","","","","","","","La Trompette","",,,,
"6610",":BnfPresselocale","/ark:/12148/cb32811842m","","2","Marseille|1887","","3497","2131-8387","","","","","","","La Marseillaise","",,,,
"6611",":BnfPresselocale","/ark:/12148/cb328379135","","2","Marseille|1887","","3498","2134-583X","","","","","","","La Petite lanterne","",,,,
"6612",":BnfPresselocale","/ark:/12148/cb32884265s","","2","Marseille|1887","","3499","2139-4393","","","","","","","L'Union libérale","",,,,
"6613",":BnfPresselocale","/ark:/12148/cb32800087x","","2","Marseille|1887","","3500","2130-758X","","","","","","","Le Journal des morts","",,,,
"6614",":BnfPresselocale","/ark:/12148/cb32764127c","","2","Marseille|[1887 ?-1891 ?]","","3501","2127-0066","","","","","","","L'Éclaireur marseillais","",,,,
"6615",":BnfPresselocale","/ark:/12148/cb327885793","","2","Paris|1887-[1888 ?]","","3502","2129-2833","","","","","","","L'Illustré de Marseille","",,,,
"6616",":BnfPresselocale","/ark:/12148/cb32744469q","","2","Marseille|1887","","3503","2124-0582","","","","","","","Le Combat","",,,,
"6617",":BnfPresselocale","/ark:/12148/cb32888650t","","2","Marseille|1887","","3504","2139-9034","","","","","","","La Vie amusante","",,,,
"6618",":BnfPresselocale","/ark:/12148/cb32736691q","","2","Marseille|1887","","3505","2123-3241","","","","","","","Cambronne !","",,,,
"6619",":BnfPresselocale","/ark:/12148/cb32858001b","","2","Marseille|1887","","3506","2137-3469","","","","","","","La Revue de Provence","",,,,
"6620",":BnfPresselocale","/ark:/12148/cb32840782z","","2","Marseille|1887","","3507","2135-0965","","","","","","","Le Polichinelle","",,,,
"6621",":BnfPresselocale","/ark:/12148/cb328897641","","2","Marseille|1887","","3508","2140-0628","","","","","","","La Vigne coloniale","",,,,
"6622",":BnfPresselocale","/ark:/12148/cb32818561r","","2","Marseille|1887","","3509","2132-4050","","","","","","","Le Moniteur commercial","",,,,
"6623",":BnfPresselocale","/ark:/12148/cb32796362j","","2","Marseille|1887","","3510","2130-1204","","","","","","","La Jeunesse républicaine des Bouches-du-Rhône","",,,,
"6624",":BnfPresselocale","/ark:/12148/cb32836314m","","2","Marseille|[1887 ?]","","3511","2134-1214","","","","","","","Le Petit économiste","",,,,
"6625",":BnfPresselocale","/ark:/12148/cb32811916b","","2","Marseille|1887","","3512","2131-8573","","","","","","","Marseille en voyage","",,,,
"6626",":BnfPresselocale","/ark:/12148/cb32682498g","","2","Marseille|1887-[1888 ?]","","3513","2120-2397","","","","","","","L'Actualité","",,,,
"6627",":BnfPresselocale","/ark:/12148/cb32814242p","","2","Marseille|1887-1893","","3514","2132-0446","","","","","","","Méphisto","",,,,
"6628",":BnfPresselocale","/ark:/12148/cb32853699b","","2","Marseille|1887","","3515","2136-6470","","","","","","","Le Réveil","",,,,
"6629",":BnfPresselocale","/ark:/12148/cb32745372k","","2","Marseille|[1887 ?-1888 ?]","","3516","2124-1937","","","","","","","Le Commerce","",,,,
"6630",":BnfPresselocale","/ark:/12148/cb32863354r","","2","Marseille|1887-1903","","3517","2137-6697","","","","","","","La Rue","",,,,
"6631",":BnfPresselocale","/ark:/12148/cb32853661n","","2","Marseille|1887-1888","","3518","2136-6330","","","","","","","Le Réveil","",,,,
"6632",":BnfPresselocale","/ark:/12148/cb327453101","","2","Marseille|[1887 ?-1894 ?]","","3519","2124-1775","","","","","","","Le Commerçant","",,,,
"6633",":BnfPresselocale","/ark:/12148/cb328370350","","2","Marseille|1887-1889","","3520","2134-308X","","","","","","","Le Petit mousquetaire","",,,,
"6634",":BnfPresselocale","/ark:/12148/cb32889137g","","2","Marseille|1887-[1889 ?]","","3521","2139-9638","","","","","","","La Vie méridionale","",,,,
"6635",":BnfPresselocale","/ark:/12148/cb327526857","","4","Marseille|[1887 ?-1888 ?]","","3522","2125-1622","","","","","","","La Critique","",,,,
"6636",":BnfPresselocale","/ark:/12148/cb32866149b","","3","Marseille|1887","","3523","2137-869X","","","","","","","Le Scrutin du 2e canton de Marseille","",,,,
"6637",":BnfPresselocale","/ark:/12148/cb32837127n","","3","Marseille|1887","","3524","2134-3454","","","","","","","Le Petit papillon","",,,,
"6638",":BnfPresselocale","/ark:/12148/cb34396432g","","2","Aix-en-Provence|2006-","","3525","0767-7677","","","","","","","Lou Felibrige","",,,,
"6639",":BnfPresselocale","/ark:/12148/cb328308465","","3","Marseille|1887-1914","","3526","2133-4595","","","","","","","L'Ouvrier syndiqué","",,,,
"6640",":BnfPresselocale","/ark:/12148/cb41242605n","","2","Marseille|1888","","3527","1963-9511","","","","","","","L'Avenir méridional","",,,,
"6641",":BnfPresselocale","/ark:/12148/cb45055780t","","1","Marseille|1888-1889","","3528","2494-4068","","","","","","","Le Drapeau noir","",,,,
"6642",":BnfPresselocale","/ark:/12148/cb32854889t","","2","Marseille|1888-[1889 ?]","","3529","2137-0729","","","","","","","Le Réveil national","",,,,
"6643",":BnfPresselocale","/ark:/12148/cb32742810p","","2","Marseille|1888","","3530","2123-9088","","","","","","","Circulaire mensuelle du Cabinet Brillon","",,,,
"6644",":BnfPresselocale","/ark:/12148/cb32764001d","","2","Marseille|1888-[1889 ?]","","3531","2126-9580","","","","","","","L'Éclaireur de Marseille","",,,,
"6645",":BnfPresselocale","/ark:/12148/cb32714841t","","2","Marseille|1888-[1889 ?]","","3532","2122-1138","","","","","","","La Bonne mère de famille","",,,,
"6646",":BnfPresselocale","/ark:/12148/cb32878062z","","2","Marseille|[1888 ?-1889 ?]","","3533","2138-6803","","","","","","","Le Toréador","",,,,
"6647",":BnfPresselocale","/ark:/12148/cb327931659","","2","Marseille|1888","","3534","2129-9447","","","","","","","L'Intérêt local","",,,,
"6648",":BnfPresselocale","/ark:/12148/cb32846506r","","2","Marseille|1888","","3535","2135-7498","","","","","","","Quatre-vingt-neuf","",,,,
"6649",":BnfPresselocale","/ark:/12148/cb32759086m","","2","Marseille|1888","","3536","2126-0168","","","","","","","Les Droits de l'homme","",,,,
"6650",":BnfPresselocale","/ark:/12148/cb327896590","","2","Marseille|[1888 ?-1890 ?]","","3537","2129-5549","","","","","","","L'Indépendant de Marseille","",,,,
"6651",":BnfPresselocale","/ark:/12148/cb32892662k","","2","Marseille|1888-[1889 ?]","","3538","2140-3856","","","","","","","Le Vrai patriote","",,,,
"6652",":BnfPresselocale","/ark:/12148/cb32821982b","","2","Marseille|1888","","3539","2132-7327","","","","","","","Le Napoléon","",,,,
"6653",":BnfPresselocale","/ark:/12148/cb32850093w","","2","Marseille|1888-[1889 ?]","","3540","2136-0472","","","","","","","La Réforme sociale et financière","",,,,
"6654",":BnfPresselocale","/ark:/12148/cb327439435","","2","Marseille|1888-[1907 ?]","","3541","2124-0418","","","","","","","Le Colbert","",,,,
"6655",":BnfPresselocale","/ark:/12148/cb32764044p","","2","Marseille|1888","","3542","2126-9769","","","","","","","L'Éclaireur des Bouches-du-Rhône et de la contrée","",,,,
"6656",":BnfPresselocale","/ark:/12148/cb32787849r","","2","Marseille","","3543","2129-2183","","","","","","","L'Huveaune","",,,,
"6657",":BnfPresselocale","/ark:/12148/cb328160460","","2","Marseille|1888","","3544","2132-2961","","","","","","","Le Militant","",,,,
"6658",":BnfPresselocale","/ark:/12148/cb32880047b","","2","Marseille|1888-[1889 ?]","","3545","2138-8792","","","","","","","Le Travailleur","",,,,
"6659",":BnfPresselocale","/ark:/12148/cb32811978w","","2","Marseille|1888-[1889?]","","3546","2131-8735","","","","","","","Marseille théâtre","",,,,
"6660",":BnfPresselocale","/ark:/12148/cb32795474k","","2","Marseille|1888","","3547","2130-0380","","","","","","","Le Javelot","",,,,
"6661",":BnfPresselocale","/ark:/12148/cb32877905c","","2","Marseille|1888","","3548","2138-6676","","","","","","","Le Tohu-bohu","",,,,
"6662",":BnfPresselocale","/ark:/12148/cb328456194","","2","Marseille|1888","","3549","2102-8885","","","","","","","Le Publicateur","",,,,
"6663",":BnfPresselocale","/ark:/12148/cb34477875v","","2","Montpellier","","3550","1248-3427","","","","","","","Le Relèvement","",,,,
"6664",":BnfPresselocale","/ark:/12148/cb328671665","","3","Ais|1888","","3551","2019-6741","","","","","","","La Semanado","",,,,
"6665",":BnfPresselocale","/ark:/12148/cb328076967","","2","Montpellier","","3552","2131-4012","","","","","","","La Ligue agricole","",,,,
"6666",":BnfPresselocale","/ark:/12148/cb32879989q","","2","Marseille|1888","","3553","2138-8571","","","","","","","Le Travail national","",,,,
"6667",":BnfPresselocale","/ark:/12148/cb328381078","","3","Marseille|Tunis|28 août 1903-1904","","3554","2077-4702","","","","","","","La Petite Tunisie","",,,,
"6668",":BnfPresselocale","/ark:/12148/cb411753488","","2","Tarascon|1889-[1932 ?]","","3555","2021-6491","","","","","","","Tarascon-journal","",,,,
"6669",":BnfPresselocale","/ark:/12148/cb32837430c","","2","Salon-de-Provence|1889","","3556","2134-4574","","","","","","","Le Petit Salonais","",,,,
"6670",":BnfPresselocale","/ark:/12148/cb328119348","","2","Marseille|1889","","3557","2131-8646","","","","","","","Marseille illustrée","",,,,
"6671",":BnfPresselocale","/ark:/12148/cb328684458","","2","Marseille|1889","","3558","2138-1380","","","","","","","La Sirène","",,,,
"6672",":BnfPresselocale","/ark:/12148/cb32881849g","","2","Marseille|1889","","3559","2139-2153","","","","","","","Le Troubadour","",,,,
"6673",":BnfPresselocale","/ark:/12148/cb327432108","","2","Marseille|1889","","3560","2123-9754","","","","","","","Le Clairon électoral","",,,,
"6674",":BnfPresselocale","/ark:/12148/cb328891213","","2","Marseille|1889-[1891 ?]","","3561","2139-959X","","","","","","","Vie marseillaise","",,,,
"6675",":BnfPresselocale","/ark:/12148/cb326915543","","2","Marseille|1889-[1891 ?]","","3562","2120-6686","","","","","","","L'Ami du petit clergé","",,,,
"6676",":BnfPresselocale","/ark:/12148/cb327475493","","2","Marseille|1889","","3563","2124-3743","","","","","","","La Constituante","",,,,
"6677",":BnfPresselocale","/ark:/12148/cb327076931","","2","Marseille|1889-[1892 ?]","","3564","2121-2406","","","","","","","L'Avant-garde de Provence","",,,,
"6678",":BnfPresselocale","/ark:/12148/cb32811843z","","2","Marseille|1889","","3565","2131-8395","","","","","","","La Marseillaise","",,,,
"6679",":BnfPresselocale","/ark:/12148/cb327628134","","2","Marseille|1889","","3566","2126-7146","","","","","","","L'Écho marseillais","",,,,
"6680",":BnfPresselocale","/ark:/12148/cb32884823h","","2","Marseille|1889","","3567","2139-5950","","","","","","","L'Union socialiste","",,,,
"6681",":BnfPresselocale","/ark:/12148/cb32854344g","","2","Marseille|1889","","3568","2136-9100","","","","","","","Le Réveil démocratique","",,,,
"6682",":BnfPresselocale","/ark:/12148/cb32737876m","","2","Marseille|[1889 ?-1890 ?]","","3569","2123-5120","","","","","","","Casino de la plage...","",,,,
"6683",":BnfPresselocale","/ark:/12148/cb32773317k","","2","Marseille|1889","","3570","2127-8180","","","","","","","Le Faubourg","",,,,
"6684",":BnfPresselocale","/ark:/12148/cb32708878x","","2","Marseille|1889-1890","","3571","2121-6495","","","","","","","L'Avenir marseillais","",,,,
"6685",":BnfPresselocale","/ark:/12148/cb32811891t","","2","Marseille|[1889 ?-1893 ?]","","3572","2131-876X","","","","","","","Marseille-affiches","",,,,
"6686",":BnfPresselocale","/ark:/12148/cb32834315g","","2","Marseille|1889-[1901 ?]","","3573","2133-7802","","","","","","","Le Pavé","",,,,
"6687",":BnfPresselocale","/ark:/12148/cb32845209q","","2","Marseille|1889","","3574","2135-6300","","","","","","","La Provence littéraire","",,,,
"6688",":BnfPresselocale","/ark:/12148/cb327323641","","2","Marseille|1889","","3575","2123-1729","","","","","","","Bulletin officiel du Comité républicain national révisionniste des Bouches-du-Rhône","",,,,
"6689",":BnfPresselocale","/ark:/12148/cb32744525c","","2","Marseille|1889","","3576","2124-0906","","","","","","","Le Combat","",,,,
"6690",":BnfPresselocale","/ark:/12148/cb32837319k","","2","Marseille","","3577","2134-4140","","","","","","","Le Petit régional","",,,,
"6691",":BnfPresselocale","/ark:/12148/cb32777930d","","2","Marseille|1889-[1890 ?]","","3578","2128-2765","","","","","","","La France littéraire, artistique, historique et scientifique","",,,,
"6692",":BnfPresselocale","/ark:/12148/cb328689716","","2","Marseille|1889-[1889?]","","3579","2138-1763","","","","","","","Le Socialiste de Marseille","",,,,
"6693",":BnfPresselocale","/ark:/12148/cb32887298g","","2","Marseille|1889","","3580","2139-7244","","","","","","","Le Vengeur","",,,,
"6694",":BnfPresselocale","/ark:/12148/cb32810199d","","2","Marseille|1889","","3581","2131-7623","","","","","","","La Lyre marseillaise","",,,,
"6695",":BnfPresselocale","/ark:/12148/cb452637890","","4","Montpellier|1889-[1930 ?]","","3582","2554-3342","","","","","","","Le Moniteur judiciaire du Midi","",,,,
"6696",":BnfPresselocale","/ark:/12148/cb328582894","","2","Marseille|1889-[1891 ?]","","3583","2137-3647","","","","","","","La Revue des concerts","",,,,
"6697",":BnfPresselocale","/ark:/12148/cb32826099s","","2","Marseille|1889","","3584","2133-0379","","","","","","","La Nouvelle étoile","",,,,
"6698",":BnfPresselocale","/ark:/12148/cb328757954","","2","Marseille|1889-1890","","3585","2138-5181","","","","","","","Le Tambourin","",,,,
"6699",":BnfPresselocale","/ark:/12148/cb327783002","","3","Marseille|[1889 ?]-1889","","3586","2128-3184","","","","","","","Le Franco-algérien","",,,,
"6700",":BnfPresselocale","/ark:/12148/cb32777603p","","3","Marseille|1889-1890","","3587","2128-2536","","","","","","","La France du Midi","",,,,
"6701",":BnfPresselocale","/ark:/12148/cb32815891s","","2","Paris|Marseille|1889","","3588","2132-2597","","","","","","","Le Midi social","",,,,
"6702",":BnfPresselocale","/ark:/12148/cb328391212","","2","Marseille|1889-1944","","3589","2025-6140","","","","","","","Le Phare du commerce et de l'industrie","",,,,
"6703",":BnfPresselocale","/ark:/12148/cb32875336h","","2","Marseille|1889-1893","","3590","2138-4754","","","","","","","Le Tabarin","",,,,
"6704",":BnfPresselocale","/ark:/12148/cb32777991m","","3","Marseille|1889-1893","","3591","2128-2811","","","","","","","La France moderne","",,,,
"6705",":BnfPresselocale","/ark:/12148/cb328857809","","2","Marseille|1889-1892","","3592","2139-6388","","","","","","","L'Université de Provence","",,,,
"6706",":BnfPresselocale","/ark:/12148/cb32763881v","","2","Aix-en-Provence|1890-[1891 ?]","","3593","2102-8966","","","","","","","L'Éclaireur aixois","",,,,
"6707",":BnfPresselocale","/ark:/12148/cb32799965z","","2","Marseille|[1890 ?]","","3594","2130-7547","","","","","","","Le Journal des locations","",,,,
"6708",":BnfPresselocale","/ark:/12148/cb32692805z","","2","Marseille|1890","","3595","2120-7151","","","","","","","L'Anarchia","",,,,
"6709",":BnfPresselocale","/ark:/12148/cb32777395b","","2","Marseille|1890","","3596","2128-2366","","","","","","","La France anti-sémite","",,,,
"6710",":BnfPresselocale","/ark:/12148/cb328560684","","2","Marseille|1890","","3597","2137-225X","","","","","","","La Révolution","",,,,
"6711",":BnfPresselocale","/ark:/12148/cb32730181k","","2","Bordeaux|Marseille|Troyes|1890-[1896 ?]","","3598","2123-0579","","","","","","","Bulletin mensuel de la Fédération nationale des syndicats et groupes corporatifs ouvriers de France","",,,,
"6712",":BnfPresselocale","/ark:/12148/cb32836608h","","2","Marseille|[1890 ?]","","3599","2134-2083","","","","","","","Le Petit journal de Marseille","",,,,
"6713",":BnfPresselocale","/ark:/12148/cb32772204q","","2","Arles|1890","","3600","2127-7133","","","","","","","L'Exposition d'Arles","",,,,
"6714",":BnfPresselocale","/ark:/12148/cb32772212b","","2","Marseille|[1890 ?]","","3601","2127-7176","","","","","","","L'Exposition de Marseille","",,,,
"6715",":BnfPresselocale","/ark:/12148/cb328335671","","2","Marseille|1890-[1892?]","","3602","2133-6164","","","","","","","Le Passant","",,,,
"6716",":BnfPresselocale","/ark:/12148/cb32801347r","","2","Marseille|[1890 ?-1893 ?]","","3603","2130-9450","","","","","","","Journal général d'annonces de Marseille et du Midi","",,,,
"6717",":BnfPresselocale","/ark:/12148/cb32800762h","","2","Marseille|1890-[1891 ?]","","3604","2130-8462","","","","","","","Le Journal du commerce, de l'industrie, de l'agriculture et de la finance","",,,,
"6718",":BnfPresselocale","/ark:/12148/cb32838757g","","2","Marseille|1890-[1893 ?]","","3605","2134-8189","","","","","","","Le Peuple","",,,,
"6719",":BnfPresselocale","/ark:/12148/cb32837140v","","2","Marseille|1890","","3606","2134-3543","","","","","","","Le Petit passe-temps marseillais","",,,,
"6720",":BnfPresselocale","/ark:/12148/cb32816990z","","2","Marseille|1890","","3607","2132-3348","","","","","","","Le Mistral amoureux","",,,,
"6721",":BnfPresselocale","/ark:/12148/cb32800309z","","2","Marseille|1890-[1937 ?]","","3608","2130-7830","","","","","","","Journal des propriétaires et des locataires","",,,,
"6722",":BnfPresselocale","/ark:/12148/cb32818146r","","4","Marseille|[1890 ?-1899 ?]","","3609","2132-3704","","","","","","","Mondain-Noël","",,,,
"6723",":BnfPresselocale","/ark:/12148/cb32829493j","","2","Marseille|1890-[1895 ?]","","3610","2133-3424","","","","","","","L'Orchestre","",,,,
"6724",":BnfPresselocale","/ark:/12148/cb32737513w","","2","Marseille|1890","","3611","2123-4884","","","","","","","Le Carillon marseillais","",,,,
"6725",":BnfPresselocale","/ark:/12148/cb32763126s","","3","Salon-de-Provence|1890-1892","","3612","2126-7804","","","","","","","L'Écho salonais","",,,,
"6726",":BnfPresselocale","/ark:/12148/cb327484748","","2","Marseille|1890-[1902 ?]","","3613","2016-7873","","","","","","","La Cornemuse","",,,,
"6727",":BnfPresselocale","/ark:/12148/cb328818155","","2","Alger|Marseille|[1890 ?]","","3614","2497-8655","","","","","","","Le Tron-de-l'er de la Cannebière","",,,,
"6728",":BnfPresselocale","/ark:/12148/cb32812172v","","2","Marseille|1890-[1891 ?]","","3615","2131-9367","","","","","","","Le Matador","",,,,
"6729",":BnfPresselocale","/ark:/12148/cb32838066h","","4","Marseille|[1890 ?-1893 ?]","","3616","2134-6143","","","","","","","La Petite revue mondaine","",,,,
"6730",":BnfPresselocale","/ark:/12148/cb328159169","","2","Marseille|1890-[1897 ?]","","3617","2132-2651","","","","","","","Le Midi théâtral","",,,,
"6731",":BnfPresselocale","/ark:/12148/cb328356204","","2","Arles|1891-1895","","3618","2133-9317","","","","","","","Le Petit Arlésien","",,,,
"6732",":BnfPresselocale","/ark:/12148/cb327082877","","2","Marseille|1891-1892","","3619","2121-4565","","","","","","","L'Avenir de la Corse","",,,,
"6733",":BnfPresselocale","/ark:/12148/cb327530985","","4","Aix-en-Provence|1891-1944","","3620","2125-2572","","","","","","","La Croix de Provence","",,,,
"6734",":BnfPresselocale","/ark:/12148/cb32789812w","","2","Marseille|1891","","3621","2129-6227","","","","","","","L'Indépendant du Midi","",,,,
"6735",":BnfPresselocale","/ark:/12148/cb327795763","","2","Marseille|1891","","3622","2128-4474","","","","","","","Le Gallomane","",,,,
"6736",":BnfPresselocale","/ark:/12148/cb327896606","","2","Marseille|[1891 ?-1892 ?]","","3623","2129-5557","","","","","","","L'Indépendant de Marseille","",,,,
"6737",":BnfPresselocale","/ark:/12148/cb32838877c","","2","Marseille|1891","","3624","2134-8529","","","","","","","Le Peuple libre","",,,,
"6738",":BnfPresselocale","/ark:/12148/cb32838488x","","2","Marseille|1891-1892","","3625","2134-7646","","","","","","","Petites affiches variées","",,,,
"6739",":BnfPresselocale","/ark:/12148/cb32857210m","","2","Marseille|1891-1903","","3626","2137-3035","","","","","","","Revue de l'Association horticole marseillaise","",,,,
"6740",":BnfPresselocale","/ark:/12148/cb32793190h","","2","Marseille|[1891 ?-1893 ?]","","3627","2129-9544","","","","","","","L'Intérêt public","",,,,
"6741",":BnfPresselocale","/ark:/12148/cb328379700","","2","Marseille|[1891 ?-1914 ?]","","3628","2134-597X","","","","","","","La Petite presse marseillaise","",,,,
"6742",":BnfPresselocale","/ark:/12148/cb32881021w","","2","Marseille|1891-[1892 ?]","","3629","2139-0703","","","","","","","La Tribune de Marseille","",,,,
"6743",":BnfPresselocale","/ark:/12148/cb328119061","","2","Marseille|1891-[1892 ?]","","3630","2131-8549","","","","","","","Marseille commercial et industriel","",,,,
"6744",":BnfPresselocale","/ark:/12148/cb32805506p","","2","Marseille|1891-[1892 ?]","","3631","2131-2052","","","","","","","Le Lecteur","",,,,
"6745",":BnfPresselocale","/ark:/12148/cb328119390","","2","Marseille|1891","","3632","2131-8654","","","","","","","Marseille libre et port franc","",,,,
"6746",":BnfPresselocale","/ark:/12148/cb32809800d","","2","Marseille|1891-1892","","3633","2131-6317","","","","","","","La Lutte","",,,,
"6747",":BnfPresselocale","/ark:/12148/cb32874144b","","3","[Paris]|Aix-en-Provence|1891-1903","","3634","2138-4304","","","","","","","Supplément politique et agricole de La Croix de Provence","",,,,
"6748",":BnfPresselocale","/ark:/12148/cb327812996","","2","Marseille|[1891 ?]","","3635","2128-7791","","","","","","","Gazette judiciaire, industrielle et commerciale du Midi","",,,,
"6749",":BnfPresselocale","/ark:/12148/cb327472258","","2","Marseille|[1891 ?]-1899","","3636","2124-3379","","","","","","","Le Conseiller de l'épargne","",,,,
"6750",":BnfPresselocale","/ark:/12148/cb41092912f","","2","Marseille|1893","","3637","2016-8357","","","","","","","Cronstadt-Toulon","",,,,
"6751",":BnfPresselocale","/ark:/12148/cb32837062w","","2","Marseille|[1891 ?-1892 ?]","","3638","2134-3217","","","","","","","Le Petit négociant","",,,,
"6752",":BnfPresselocale","/ark:/12148/cb32738325k","","2","Marseille|1891-1893","","3639","2123-552X","","","","","","","Le Causeur artistique, littéraire, théâtral et financier","",,,,
"6753",":BnfPresselocale","/ark:/12148/cb32875799h","","2","Marseille|1891","","3640","2138-5203","","","","","","","Le Tambourin","",,,,
"6754",":BnfPresselocale","/ark:/12148/cb32747295f","","2","Marseille|[1891 ?]","","3641","2124-3441","","","","","","","Le Conseiller des voyageurs","",,,,
"6755",":BnfPresselocale","/ark:/12148/cb32871057p","","3","Marseille","","3642","2138-2719","","","","","","","La Sorte","",,,,
"6756",":BnfPresselocale","/ark:/12148/cb34417996v","","2","Marsiho|1891-1965","","3643","1141-3654","","","","","","","La Sartan","",,,,
"6757",":BnfPresselocale","/ark:/12148/cb328049265","","2","Marseille|1891","","3644","2131-1137","","","","","","","La Lampette","",,,,
"6758",":BnfPresselocale","/ark:/12148/cb327734600","","3","Aix-en-Provence|1891-1903","","3645","2127-8350","","","","","","","La Fédération aixoise","",,,,
"6759",":BnfPresselocale","/ark:/12148/cb328599283","","2","Marseille|1891-191?","","3646","2137-4287","","","","","","","Revue hebdomadaire commerciale, maritime et financière du Sémaphore de Marseille","",,,,
"6760",":BnfPresselocale","/ark:/12148/cb32770311s","","3","Marseille|1891-[1892 ?]","","3647","2127-5599","","","","","","","L'Étoile du Bosphore","",,,,
"6761",":BnfPresselocale","/ark:/12148/cb32864498w","","2","Marseille|1891-[1893 ?]","","3648","2137-7561","","","","","","","Le Salon marseillais","",,,,
"6762",":BnfPresselocale","/ark:/12148/cb32785844j","","3","Marseille|1891-1892","","3649","2129-1101","","","","","","","Harmonie","",,,,
"6763",":BnfPresselocale","/ark:/12148/cb41352119b","","2","Marseille|1891-[1892 ?]","","3650","1967-855X","","","","","","","Les Hommes du jour à Marseille","",,,,
"6764",":BnfPresselocale","/ark:/12148/cb32807698x","","2","Aix-en-Provence|1892","","3651","2111-7896","","","","","","","La Ligue aixoise","",,,,
"6765",":BnfPresselocale","/ark:/12148/cb32853844m","","2","Aubagne|[1892 ?]","","3652","2136-7027","","","","","","","Le Réveil ciotaden","",,,,
